opportunity_competitor_id,opportunity_id,competitor_id,is_primary_competitor,perceived_strength,price_positioning,capture_notes
3022,2056,1,true,high,similar,
3023,2056,2,false,high,similar,Competitive overlap in control tower workflows
3024,2057,5,true,medium,similar,
3025,2057,3,false,medium,lower,
3026,2058,1,true,high,lower,
3027,2058,2,false,low,similar,
3028,2059,6,true,medium,similar,
3029,2059,3,false,medium,similar,
3030,2060,1,true,medium,unknown,Competitive overlap in control tower workflows
3031,2061,1,true,low,similar,Competitive overlap in control tower workflows
3032,2062,5,true,medium,lower,
3033,2062,4,false,high,similar,
3034,2063,3,true,high,similar,
3035,2063,5,false,high,similar,
3036,2064,1,true,high,similar,
3037,2065,2,true,medium,similar,
3038,2065,6,false,medium,similar,
3039,2066,4,true,medium,higher,
3040,2067,4,true,low,similar,Competitive overlap in control tower workflows
3041,2067,1,false,high,higher,
3042,2068,2,true,high,higher,
3043,2069,5,true,medium,similar,
3044,2070,5,true,low,similar,
3045,2071,1,true,low,lower,
3046,2071,2,false,high,similar,
3047,2072,6,true,medium,unknown,
3048,2072,5,false,high,lower,
3049,2073,3,true,high,similar,
3050,2074,3,true,low,lower,
3051,2074,5,false,medium,higher,
3052,2074,2,false,medium,similar,Competitive overlap in control tower workflows
3053,2075,2,true,medium,lower,
3054,2076,6,true,medium,similar,
3055,2079,3,true,medium,similar,Competitive overlap in control tower workflows
3056,2079,2,false,medium,higher,Competitive overlap in control tower workflows
3057,2080,4,true,medium,similar,
3058,2080,1,false,high,lower,
3059,2081,2,true,low,similar,Competitive overlap in control tower workflows
3060,2082,6,true,high,higher,
3061,2083,5,true,high,similar,
3062,2084,4,true,high,lower,
3063,2085,1,true,high,unknown,
3064,2086,2,true,medium,similar,
3065,2086,3,false,medium,similar,
3066,2087,6,true,medium,similar,
3067,2087,4,false,high,similar,
3068,2088,1,true,medium,similar,
3069,2088,3,false,low,lower,
3070,2092,5,true,medium,similar,Competitive overlap in control tower workflows
3071,2093,5,true,medium,lower,
3072,2093,2,false,low,higher,
3073,2094,6,true,low,similar,
3074,2094,5,false,high,lower,Competitive overlap in control tower workflows
3075,2095,5,true,medium,lower,Competitive overlap in control tower workflows
3076,2096,2,true,medium,similar,
3077,2096,3,false,medium,higher,
3078,2097,1,true,medium,similar,
3079,2097,4,false,medium,lower,Competitive overlap in control tower workflows
3080,2100,3,true,high,higher,Competitive overlap in control tower workflows
3081,2103,2,true,medium,lower,
3082,2103,5,false,medium,similar,
3083,2104,5,true,low,similar,
3084,2104,2,false,high,higher,
3085,2105,2,true,medium,similar,
3086,2105,3,false,high,lower,
3087,2106,3,true,low,similar,
3088,2106,6,false,high,higher,
3089,2107,4,true,medium,similar,
3090,2108,2,true,medium,unknown,
3091,2109,6,true,medium,unknown,
3092,2109,1,false,high,lower,
3093,2110,3,true,medium,lower,
3094,2111,1,true,medium,unknown,
3095,2112,1,true,high,similar,
3096,2112,4,false,medium,similar,
3097,2113,6,true,medium,similar,
3098,2114,6,true,medium,higher,
3099,2114,5,false,medium,similar,Competitive overlap in control tower workflows
3100,2115,6,true,medium,lower,Competitive overlap in control tower workflows
3101,2115,5,false,low,lower,
3102,2115,2,false,medium,similar,
3103,2116,3,true,high,lower,
3104,2117,5,true,low,lower,
3105,2118,5,true,medium,lower,
3106,2119,4,true,high,lower,
3107,2120,2,true,high,higher,Competitive overlap in control tower workflows
3108,2120,3,false,medium,similar,
3109,2122,5,true,medium,similar,
3110,2122,6,false,medium,similar,
3111,2123,1,true,medium,higher,
3112,2123,3,false,low,lower,
3113,2124,2,true,low,similar,
3114,2124,1,false,medium,similar,
3115,2125,2,true,medium,higher,
3116,2128,6,true,high,lower,
3117,2128,5,false,high,lower,
3118,2129,3,true,low,similar,Competitive overlap in control tower workflows
3119,2129,2,false,medium,lower,
3120,2130,3,true,high,higher,
3121,2131,1,true,low,lower,Competitive overlap in control tower workflows
3122,2131,5,false,low,similar,
3123,2132,1,true,low,lower,
3124,2133,1,true,medium,lower,
3125,2133,5,false,medium,similar,
3126,2135,3,true,medium,lower,Competitive overlap in control tower workflows
3127,2135,5,false,high,higher,
3128,2136,1,true,high,similar,
3129,2136,4,false,high,similar,
3130,2138,3,true,high,lower,
3131,2139,4,true,medium,similar,
3132,2140,3,true,medium,higher,
3133,2140,5,false,medium,unknown,
3134,2141,3,true,high,lower,
3135,2141,5,false,medium,higher,
3136,2142,5,true,high,similar,
3137,2143,2,true,high,similar,
3138,2143,4,false,high,similar,
3139,2144,6,true,low,higher,
3140,2144,2,false,medium,lower,Competitive overlap in control tower workflows
3141,2144,3,false,medium,lower,
3142,2145,3,true,high,lower,
3143,2145,2,false,high,unknown,
3144,2146,6,true,high,lower,
3145,2146,5,false,medium,unknown,
3146,2146,2,false,medium,lower,
3147,2147,4,true,high,similar,
3148,2147,5,false,medium,higher,
3149,2148,1,true,high,similar,
3150,2149,3,true,low,similar,
3151,2149,1,false,high,similar,
3152,2149,4,false,high,lower,
3153,2150,2,true,medium,lower,
3154,2151,5,true,high,lower,
3155,2152,1,true,medium,similar,
3156,2152,4,false,high,unknown,Competitive overlap in control tower workflows
3157,2154,6,true,high,higher,Competitive overlap in control tower workflows
3158,2154,2,false,medium,similar,Competitive overlap in control tower workflows
3159,2155,6,true,medium,similar,
3160,2155,1,false,medium,similar,
3161,2155,2,false,high,unknown,
3162,2156,3,true,high,lower,
3163,2156,1,false,high,higher,
3164,2157,3,true,low,similar,
3165,2157,2,false,high,lower,
3166,2158,2,true,high,higher,
3167,2159,3,true,medium,lower,
3168,2160,6,true,low,similar,
3169,2161,2,true,high,similar,
3170,2162,5,true,medium,lower,Competitive overlap in control tower workflows
3171,2163,4,true,medium,lower,
3172,2163,1,false,medium,similar,
3173,2167,5,true,medium,lower,
3174,2168,3,true,high,lower,
3175,2168,4,false,low,similar,
3176,2169,1,true,medium,similar,
3177,2169,5,false,high,similar,Competitive overlap in control tower workflows
3178,2170,1,true,high,unknown,Competitive overlap in control tower workflows
3179,2171,2,true,medium,similar,
3180,2173,2,true,high,similar,Competitive overlap in control tower workflows
3181,2174,4,true,high,higher,
3182,2174,3,false,medium,similar,Competitive overlap in control tower workflows
3183,2174,5,false,medium,unknown,
3184,2175,4,true,high,lower,
3185,2176,2,true,medium,unknown,
3186,2177,1,true,high,lower,
3187,2177,2,false,low,similar,
3188,2178,1,true,high,higher,Competitive overlap in control tower workflows
3189,2179,5,true,medium,higher,Competitive overlap in control tower workflows
3190,2180,1,true,high,similar,Competitive overlap in control tower workflows
3191,2180,6,false,high,similar,
3192,2181,5,true,medium,lower,
3193,2182,1,true,medium,similar,
3194,2183,1,true,low,lower,
3195,2184,1,true,medium,similar,
3196,2184,5,false,medium,lower,
3197,2185,1,true,medium,higher,
3198,2185,2,false,high,lower,
3199,2186,4,true,low,lower,
3200,2186,2,false,medium,lower,
3201,2187,4,true,medium,higher,
3202,2188,6,true,high,lower,
3203,2189,3,true,low,similar,
3204,2189,1,false,low,unknown,Competitive overlap in control tower workflows
3205,2190,3,true,high,similar,
3206,2190,1,false,high,lower,
3207,2190,2,false,medium,higher,Competitive overlap in control tower workflows
3208,2191,2,true,medium,higher,
3209,2193,5,true,low,similar,
3210,2194,4,true,high,higher,Competitive overlap in control tower workflows
3211,2195,6,true,high,lower,
3212,2195,4,false,high,similar,
3213,2195,1,false,medium,lower,
3214,2196,1,true,high,higher,
3215,2197,1,true,medium,similar,
3216,2198,5,true,high,lower,
3217,2198,2,false,low,unknown,
3218,2199,6,true,low,similar,
3219,2200,6,true,high,similar,
3220,2201,5,true,medium,similar,
3221,2201,4,false,high,similar,
3222,2202,4,true,medium,similar,
3223,2203,3,true,medium,similar,
3224,2204,3,true,low,lower,
3225,2204,6,false,medium,unknown,
3226,2204,2,false,medium,higher,
3227,2205,6,true,medium,lower,
3228,2205,2,false,medium,lower,
3229,2206,1,true,low,lower,Competitive overlap in control tower workflows
3230,2207,3,true,medium,similar,
3231,2207,1,false,medium,lower,
3232,2209,1,true,high,lower,
3233,2210,5,true,high,similar,
3234,2210,3,false,medium,lower,
3235,2211,5,true,medium,similar,
3236,2211,2,false,medium,similar,
3237,2211,6,false,low,higher,Competitive overlap in control tower workflows
3238,2212,5,true,medium,unknown,
3239,2212,2,false,medium,lower,Competitive overlap in control tower workflows
3240,2212,1,false,medium,lower,
3241,2213,4,true,high,lower,
3242,2213,1,false,medium,lower,
3243,2214,6,true,medium,similar,
3244,2214,4,false,medium,lower,
3245,2215,5,true,medium,similar,
3246,2215,1,false,medium,similar,
3247,2215,6,false,medium,lower,
3248,2216,2,true,high,unknown,
3249,2216,4,false,low,lower,Competitive overlap in control tower workflows
3250,2217,1,true,medium,similar,
3251,2217,3,false,medium,similar,
3252,2218,1,true,medium,lower,
3253,2219,5,true,high,lower,Competitive overlap in control tower workflows
3254,2219,6,false,high,similar,Competitive overlap in control tower workflows
3255,2220,3,true,low,lower,
3256,2220,1,false,high,lower,
3257,2220,5,false,medium,higher,
3258,2221,5,true,high,lower,Competitive overlap in control tower workflows
3259,2221,6,false,medium,similar,
3260,2221,3,false,high,higher,Competitive overlap in control tower workflows
3261,2222,1,true,medium,similar,
3262,2224,2,true,high,unknown,
3263,2224,3,false,low,similar,
3264,2225,1,true,low,lower,
3265,2225,4,false,high,unknown,
3266,2226,1,true,low,higher,Competitive overlap in control tower workflows
3267,2228,1,true,medium,higher,Competitive overlap in control tower workflows
3268,2228,3,false,high,higher,Competitive overlap in control tower workflows
3269,2229,3,true,high,unknown,
3270,2229,2,false,medium,lower,Competitive overlap in control tower workflows
3271,2230,6,true,high,lower,
3272,2230,1,false,low,similar,
3273,2231,3,true,medium,similar,Competitive overlap in control tower workflows
3274,2232,1,true,high,similar,
3275,2232,4,false,medium,higher,
3276,2234,6,true,medium,similar,
3277,2234,5,false,medium,lower,
3278,2235,1,true,low,lower,
3279,2236,4,true,low,unknown,
3280,2236,2,false,high,lower,
3281,2236,6,false,medium,similar,
3282,2237,4,true,high,lower,Competitive overlap in control tower workflows
3283,2238,4,true,high,lower,
3284,2238,3,false,low,similar,
3285,2239,3,true,high,similar,
3286,2239,1,false,medium,lower,Competitive overlap in control tower workflows
3287,2239,5,false,medium,higher,Competitive overlap in control tower workflows
3288,2240,6,true,medium,lower,Competitive overlap in control tower workflows
3289,2240,5,false,low,similar,
3290,2241,6,true,high,lower,
3291,2241,1,false,medium,similar,
3292,2242,1,true,medium,higher,
3293,2242,6,false,medium,similar,Competitive overlap in control tower workflows
3294,2244,6,true,high,similar,
3295,2244,2,false,high,similar,
3296,2245,6,true,high,lower,
3297,2245,4,false,high,lower,
3298,2245,1,false,medium,lower,
3299,2246,4,true,high,similar,
3300,2247,2,true,high,lower,
3301,2250,2,true,high,lower,
3302,2250,1,false,medium,lower,
3303,2251,2,true,medium,unknown,
3304,2251,5,false,medium,higher,
3305,2251,4,false,medium,higher,
3306,2252,2,true,high,lower,
3307,2253,6,true,high,lower,
3308,2253,5,false,medium,lower,Competitive overlap in control tower workflows
3309,2254,1,true,low,similar,
3310,2254,6,false,high,similar,
3311,2255,4,true,low,similar,
3312,2255,2,false,high,similar,
3313,2256,1,true,medium,lower,
3314,2256,2,false,medium,lower,
3315,2256,5,false,medium,similar,
3316,2257,2,true,low,similar,
3317,2257,5,false,high,lower,
3318,2258,3,true,medium,similar,
3319,2259,2,true,medium,higher,
3320,2259,4,false,medium,similar,
3321,2260,4,true,high,higher,
3322,2261,1,true,high,unknown,
3323,2261,6,false,medium,similar,
3324,2262,6,true,medium,lower,Competitive overlap in control tower workflows
3325,2263,5,true,low,similar,
3326,2263,1,false,high,lower,
3327,2264,2,true,medium,higher,Competitive overlap in control tower workflows
3328,2265,2,true,medium,similar,
3329,2266,3,true,high,higher,Competitive overlap in control tower workflows
3330,2266,1,false,medium,unknown,Competitive overlap in control tower workflows
3331,2267,1,true,high,similar,
3332,2267,2,false,high,lower,Competitive overlap in control tower workflows
3333,2268,3,true,medium,lower,
3334,2268,1,false,medium,unknown,Competitive overlap in control tower workflows
3335,2269,2,true,high,lower,
3336,2269,5,false,medium,similar,
3337,2270,3,true,low,lower,
3338,2271,1,true,high,unknown,
3339,2272,1,true,medium,similar,
3340,2272,2,false,medium,similar,
3341,2273,6,true,medium,lower,
3342,2273,2,false,low,similar,
3343,2274,6,true,low,unknown,Competitive overlap in control tower workflows
3344,2275,2,true,high,similar,
3345,2275,1,false,high,similar,
3346,2276,3,true,high,unknown,
3347,2277,2,true,medium,lower,
3348,2277,4,false,medium,similar,
3349,2277,3,false,high,similar,Competitive overlap in control tower workflows
3350,2278,3,true,high,similar,
3351,2278,2,false,low,lower,
3352,2278,1,false,high,lower,
3353,2281,2,true,high,similar,
3354,2282,2,true,high,similar,
3355,2283,1,true,high,similar,Competitive overlap in control tower workflows
3356,2283,3,false,high,higher,
3357,2284,1,true,high,higher,Competitive overlap in control tower workflows
3358,2284,5,false,high,lower,
3359,2284,2,false,high,higher,
3360,2285,5,true,high,higher,Competitive overlap in control tower workflows
3361,2286,1,true,medium,similar,
3362,2287,3,true,high,similar,Competitive overlap in control tower workflows
3363,2287,6,false,high,higher,
3364,2288,2,true,medium,higher,
3365,2289,3,true,medium,higher,
3366,2290,2,true,high,similar,
3367,2291,2,true,high,higher,Competitive overlap in control tower workflows
3368,2292,3,true,medium,lower,
3369,2293,5,true,medium,unknown,Competitive overlap in control tower workflows
3370,2293,6,false,medium,lower,
3371,2294,3,true,high,lower,
3372,2294,4,false,high,similar,
3373,2295,3,true,medium,similar,
3374,2295,5,false,high,similar,Competitive overlap in control tower workflows
3375,2296,5,true,high,unknown,
3376,2296,6,false,low,similar,
3377,2297,5,true,high,similar,Competitive overlap in control tower workflows
3378,2297,2,false,medium,similar,Competitive overlap in control tower workflows
3379,2297,3,false,low,lower,
3380,2299,1,true,high,lower,
3381,2300,5,true,medium,lower,
3382,2301,4,true,medium,similar,
3383,2301,6,false,high,similar,
3384,2301,2,false,high,lower,
3385,2302,1,true,medium,similar,
3386,2302,5,false,medium,lower,
3387,2302,6,false,high,lower,
3388,2303,4,true,medium,similar,
3389,2304,3,true,medium,higher,
3390,2304,6,false,low,similar,
3391,2305,2,true,high,similar,
3392,2306,2,true,high,lower,
3393,2307,5,true,low,similar,
3394,2307,1,false,medium,lower,
3395,2307,6,false,medium,similar,
3396,2308,2,true,high,higher,
3397,2309,2,true,low,similar,Competitive overlap in control tower workflows
3398,2310,3,true,high,similar,
3399,2310,6,false,high,unknown,
3400,2311,2,true,medium,similar,
3401,2312,1,true,medium,higher,
3402,2313,1,true,low,similar,
3403,2313,5,false,medium,similar,
3404,2314,6,true,medium,lower,
3405,2314,3,false,high,lower,
3406,2314,2,false,medium,similar,
3407,2315,3,true,medium,lower,
3408,2315,5,false,high,lower,
3409,2315,6,false,medium,similar,
3410,2316,2,true,medium,similar,
3411,2317,6,true,low,lower,
3412,2318,1,true,high,unknown,
3413,2318,5,false,high,higher,
3414,2319,4,true,low,similar,
3415,2320,2,true,medium,lower,Competitive overlap in control tower workflows
3416,2321,4,true,high,lower,
3417,2321,5,false,medium,higher,
3418,2321,6,false,high,similar,Competitive overlap in control tower workflows
3419,2322,1,true,low,lower,
3420,2323,6,true,medium,lower,
3421,2324,3,true,high,similar,
3422,2325,4,true,medium,higher,
3423,2326,3,true,medium,lower,
3424,2327,2,true,high,similar,
3425,2328,4,true,medium,higher,
3426,2328,2,false,low,lower,
3427,2328,1,false,low,lower,
3428,2329,5,true,medium,unknown,
3429,2329,1,false,medium,similar,
3430,2330,4,true,medium,lower,
3431,2330,6,false,low,similar,
3432,2330,1,false,low,similar,
3433,2331,1,true,low,lower,
3434,2331,5,false,low,higher,
3435,2331,4,false,medium,higher,
3436,2332,1,true,high,similar,
3437,2333,5,true,high,lower,
3438,2336,3,true,medium,similar,
3439,2336,4,false,medium,similar,
3440,2337,2,true,high,lower,
3441,2338,6,true,high,similar,
3442,2339,1,true,high,similar,
3443,2339,6,false,high,similar,
3444,2340,1,true,high,lower,
3445,2341,5,true,medium,lower,
3446,2341,1,false,medium,higher,
3447,2342,3,true,low,lower,
3448,2343,6,true,high,similar,Competitive overlap in control tower workflows
3449,2346,1,true,medium,lower,Competitive overlap in control tower workflows
3450,2347,4,true,low,similar,
3451,2347,2,false,high,similar,
3452,2348,6,true,high,similar,
3453,2348,2,false,medium,similar,
3454,2350,2,true,medium,higher,
3455,2350,5,false,medium,similar,Competitive overlap in control tower workflows
3456,2351,6,true,high,lower,
3457,2351,3,false,high,similar,
3458,2352,1,true,medium,lower,
3459,2352,2,false,medium,similar,
3460,2353,1,true,medium,higher,
3461,2353,3,false,high,higher,
3462,2353,6,false,low,lower,
3463,2354,1,true,medium,lower,
3464,2354,6,false,medium,higher,
3465,2354,2,false,high,higher,
3466,2355,3,true,medium,lower,
3467,2356,1,true,high,lower,Competitive overlap in control tower workflows
3468,2357,3,true,high,lower,Competitive overlap in control tower workflows
3469,2358,5,true,medium,lower,
3470,2358,4,false,medium,lower,
3471,2359,4,true,high,lower,
3472,2359,3,false,high,lower,
3473,2360,1,true,medium,similar,
3474,2360,3,false,low,lower,
3475,2363,3,true,high,similar,
3476,2363,5,false,high,similar,Competitive overlap in control tower workflows
3477,2363,2,false,medium,unknown,
3478,2364,3,true,high,unknown,
3479,2365,2,true,low,similar,Competitive overlap in control tower workflows
3480,2365,3,false,high,lower,
3481,2366,4,true,low,lower,
3482,2367,2,true,medium,higher,
3483,2368,5,true,medium,similar,Competitive overlap in control tower workflows
3484,2368,1,false,medium,lower,Competitive overlap in control tower workflows
3485,2369,1,true,low,lower,
3486,2370,1,true,high,similar,Competitive overlap in control tower workflows
3487,2370,3,false,low,lower,Competitive overlap in control tower workflows
3488,2370,5,false,medium,lower,
3489,2371,1,true,medium,lower,
3490,2371,6,false,low,similar,
3491,2371,5,false,medium,similar,Competitive overlap in control tower workflows
3492,2372,4,true,high,similar,
3493,2373,4,true,medium,lower,
3494,2373,2,false,medium,lower,Competitive overlap in control tower workflows
3495,2373,5,false,high,similar,
3496,2375,5,true,medium,similar,Competitive overlap in control tower workflows
3497,2375,4,false,low,lower,
3498,2379,3,true,low,unknown,Competitive overlap in control tower workflows
3499,2379,4,false,medium,lower,
3500,2379,5,false,low,similar,Competitive overlap in control tower workflows
3501,2380,4,true,high,lower,
3502,2380,6,false,medium,higher,
3503,2380,5,false,high,unknown,
3504,2381,5,true,high,lower,
3505,2381,6,false,high,higher,
3506,2381,2,false,low,higher,
3507,2382,4,true,low,lower,
3508,2383,2,true,high,higher,Competitive overlap in control tower workflows
3509,2384,6,true,high,lower,
3510,2385,4,true,medium,lower,
3511,2385,3,false,high,lower,
3512,2385,2,false,high,similar,
3513,2386,4,true,medium,lower,
3514,2387,1,true,high,higher,
3515,2388,1,true,high,lower,
3516,2388,3,false,medium,lower,
3517,2391,2,true,high,similar,Competitive overlap in control tower workflows
3518,2391,3,false,high,similar,Competitive overlap in control tower workflows
3519,2393,6,true,low,lower,
3520,2393,1,false,high,unknown,Competitive overlap in control tower workflows
3521,2394,6,true,low,lower,
3522,2394,2,false,low,higher,
3523,2394,3,false,high,lower,
3524,2395,1,true,high,lower,
3525,2395,6,false,high,lower,
3526,2399,6,true,high,similar,
3527,2399,2,false,low,higher,
3528,2402,1,true,high,similar,
3529,2404,4,true,medium,similar,
3530,2404,1,false,medium,similar,
3531,2405,4,true,high,unknown,
3532,2406,5,true,medium,similar,Competitive overlap in control tower workflows
3533,2406,1,false,high,similar,
3534,2406,3,false,high,lower,
3535,2407,2,true,low,lower,
3536,2408,4,true,medium,lower,Competitive overlap in control tower workflows
3537,2409,1,true,low,unknown,
3538,2409,6,false,high,lower,
3539,2410,3,true,medium,similar,
3540,2410,5,false,medium,higher,
3541,2411,4,true,high,unknown,
3542,2412,5,true,medium,unknown,Competitive overlap in control tower workflows
3543,2413,5,true,medium,higher,Competitive overlap in control tower workflows
3544,2413,1,false,medium,similar,
3545,2414,3,true,medium,similar,
3546,2414,2,false,low,similar,
3547,2414,6,false,medium,unknown,
3548,2416,5,true,medium,lower,
3549,2416,3,false,low,similar,Competitive overlap in control tower workflows
3550,2417,4,true,medium,unknown,
3551,2417,3,false,medium,similar,
3552,2418,2,true,medium,lower,
3553,2419,1,true,medium,similar,
3554,2420,3,true,high,lower,
3555,2420,4,false,high,lower,
3556,2421,1,true,high,higher,
3557,2421,2,false,high,lower,
3558,2422,1,true,high,lower,
3559,2423,6,true,medium,lower,
3560,2423,2,false,medium,lower,Competitive overlap in control tower workflows
3561,2424,4,true,high,similar,
3562,2424,6,false,low,similar,Competitive overlap in control tower workflows
3563,2425,6,true,medium,lower,
3564,2425,3,false,low,higher,Competitive overlap in control tower workflows
3565,2426,2,true,medium,lower,
3566,2427,3,true,high,lower,Competitive overlap in control tower workflows
3567,2427,2,false,medium,unknown,
3568,2427,4,false,high,lower,
3569,2428,1,true,medium,lower,
3570,2429,2,true,medium,higher,Competitive overlap in control tower workflows
3571,2429,4,false,low,similar,
3572,2430,2,true,high,higher,Competitive overlap in control tower workflows
3573,2431,5,true,high,lower,Competitive overlap in control tower workflows
3574,2432,2,true,medium,lower,
3575,2432,5,false,high,unknown,
3576,2433,2,true,high,similar,
3577,2433,5,false,high,lower,
3578,2434,3,true,medium,similar,
3579,2434,6,false,medium,lower,
3580,2434,2,false,high,similar,
3581,2435,3,true,high,similar,
3582,2435,1,false,high,lower,
3583,2435,5,false,medium,unknown,
3584,2436,5,true,high,similar,
3585,2437,1,true,medium,unknown,
3586,2438,5,true,high,lower,
3587,2438,4,false,medium,lower,
3588,2439,5,true,medium,higher,
3589,2439,1,false,medium,unknown,
3590,2440,3,true,medium,lower,
3591,2440,2,false,medium,higher,
3592,2441,4,true,medium,similar,
3593,2441,5,false,high,similar,
3594,2442,2,true,high,lower,
3595,2443,3,true,medium,lower,
3596,2443,6,false,high,lower,
3597,2444,3,true,low,similar,
3598,2445,5,true,medium,higher,
3599,2445,3,false,medium,lower,
3600,2446,5,true,high,similar,
3601,2446,4,false,medium,unknown,
3602,2447,1,true,medium,higher,
3603,2448,4,true,medium,higher,
3604,2448,2,false,high,lower,Competitive overlap in control tower workflows
3605,2449,2,true,medium,similar,
3606,2450,2,true,high,similar,
3607,2450,6,false,high,similar,
3608,2451,1,true,low,unknown,
3609,2451,5,false,medium,higher,
3610,2451,6,false,high,lower,
3611,2452,2,true,medium,lower,
3612,2453,2,true,low,lower,Competitive overlap in control tower workflows
3613,2454,6,true,low,lower,
3614,2454,3,false,low,similar,
3615,2455,3,true,high,similar,Competitive overlap in control tower workflows
3616,2456,1,true,low,similar,
3617,2457,5,true,high,similar,Competitive overlap in control tower workflows
3618,2458,2,true,medium,lower,Competitive overlap in control tower workflows
3619,2459,4,true,medium,similar,
3620,2459,3,false,medium,higher,Competitive overlap in control tower workflows
3621,2459,5,false,medium,lower,
3622,2460,1,true,high,similar,
3623,2460,2,false,low,similar,Competitive overlap in control tower workflows
3624,2460,4,false,high,higher,
3625,2461,1,true,medium,similar,
3626,2461,4,false,medium,lower,Competitive overlap in control tower workflows
3627,2462,5,true,medium,similar,
3628,2463,2,true,high,similar,
3629,2463,6,false,medium,lower,
3630,2464,4,true,low,similar,
3631,2464,6,false,medium,similar,Competitive overlap in control tower workflows
3632,2465,1,true,high,lower,
3633,2465,5,false,high,similar,
3634,2465,3,false,low,similar,
3635,2466,1,true,medium,lower,
3636,2466,2,false,medium,higher,
3637,2467,5,true,low,lower,
3638,2468,2,true,low,similar,
3639,2468,4,false,high,higher,Competitive overlap in control tower workflows
3640,2469,2,true,medium,lower,
3641,2470,2,true,medium,similar,
3642,2471,1,true,medium,similar,Competitive overlap in control tower workflows
3643,2471,2,false,high,higher,
3644,2472,2,true,high,lower,
3645,2473,1,true,high,lower,Competitive overlap in control tower workflows
3646,2473,6,false,high,higher,
3647,2473,4,false,high,lower,
3648,2474,1,true,medium,unknown,
3649,2474,6,false,low,similar,Competitive overlap in control tower workflows
3650,2475,4,true,high,similar,
3651,2476,5,true,medium,similar,
3652,2477,1,true,medium,lower,
3653,2477,4,false,high,similar,
3654,2478,1,true,low,lower,
3655,2479,6,true,medium,higher,
3656,2479,5,false,low,similar,
3657,2479,3,false,high,similar,
3658,2480,5,true,high,higher,
3659,2481,6,true,medium,higher,Competitive overlap in control tower workflows
3660,2481,2,false,medium,similar,
3661,2481,1,false,high,lower,
3662,2482,4,true,low,higher,
3663,2482,1,false,medium,higher,
3664,2483,5,true,medium,similar,
3665,2483,1,false,high,similar,
3666,2484,5,true,low,similar,
3667,2486,4,true,high,lower,
3668,2487,1,true,medium,higher,
3669,2488,1,true,medium,similar,
3670,2488,2,false,medium,lower,
3671,2489,4,true,medium,lower,
3672,2489,6,false,high,similar,
3673,2489,5,false,medium,similar,
3674,2490,2,true,medium,lower,
3675,2490,1,false,low,similar,
3676,2490,4,false,high,unknown,
3677,2491,6,true,medium,similar,
3678,2492,6,true,high,similar,
3679,2492,5,false,high,unknown,
3680,2493,1,true,medium,lower,Competitive overlap in control tower workflows
3681,2493,2,false,medium,lower,
3682,2493,3,false,low,similar,
3683,2494,2,true,medium,lower,
3684,2494,3,false,high,higher,
3685,2495,6,true,medium,similar,
3686,2495,1,false,medium,lower,Competitive overlap in control tower workflows
3687,2497,3,true,medium,similar,
3688,2497,2,false,medium,lower,
3689,2498,1,true,medium,similar,
3690,2499,2,true,medium,similar,
3691,2499,1,false,high,similar,
3692,2500,3,true,medium,similar,
3693,2500,2,false,high,similar,Competitive overlap in control tower workflows
3694,2501,2,true,medium,lower,
3695,2502,5,true,low,unknown,
3696,2503,1,true,low,lower,
3697,2504,3,true,medium,similar,
3698,2505,5,true,high,lower,
3699,2505,3,false,low,unknown,Competitive overlap in control tower workflows
3700,2505,4,false,medium,higher,
3701,2506,1,true,medium,lower,
3702,2506,6,false,high,higher,
3703,2507,2,true,high,lower,Competitive overlap in control tower workflows
3704,2508,6,true,high,similar,Competitive overlap in control tower workflows
3705,2508,2,false,high,similar,
3706,2509,5,true,medium,lower,Competitive overlap in control tower workflows
3707,2509,1,false,high,similar,
3708,2509,4,false,medium,lower,
3709,2510,4,true,medium,higher,
3710,2514,5,true,medium,higher,
3711,2514,1,false,high,similar,
3712,2515,5,true,high,lower,
3713,2515,6,false,medium,higher,
3714,2516,5,true,medium,similar,
3715,2516,1,false,medium,similar,
3716,2517,3,true,high,unknown,
3717,2518,4,true,high,higher,
3718,2519,3,true,high,similar,
3719,2519,5,false,medium,similar,Competitive overlap in control tower workflows
3720,2520,5,true,high,similar,Competitive overlap in control tower workflows
3721,2520,4,false,high,similar,
3722,2522,2,true,medium,similar,
3723,2522,1,false,medium,lower,
3724,2522,4,false,high,similar,
3725,2523,4,true,medium,similar,
3726,2523,2,false,high,lower,
3727,2524,3,true,high,similar,
3728,2524,6,false,high,similar,
3729,2524,2,false,medium,similar,Competitive overlap in control tower workflows
3730,2525,3,true,high,lower,
3731,2525,1,false,medium,similar,
3732,2526,6,true,high,unknown,
3733,2526,3,false,medium,lower,
3734,2527,6,true,medium,unknown,Competitive overlap in control tower workflows
3735,2527,1,false,medium,higher,Competitive overlap in control tower workflows
3736,2528,2,true,high,similar,
3737,2529,5,true,high,lower,
3738,2530,3,true,high,similar,
3739,2530,1,false,high,similar,
3740,2531,3,true,medium,lower,
3741,2532,1,true,medium,higher,
3742,2532,2,false,medium,higher,
3743,2534,4,true,medium,higher,
3744,2537,4,true,medium,similar,
3745,2538,2,true,medium,higher,
3746,2539,1,true,high,similar,
3747,2540,6,true,medium,similar,
3748,2541,3,true,medium,similar,
3749,2542,2,true,medium,lower,
3750,2542,5,false,high,similar,
3751,2543,3,true,high,similar,Competitive overlap in control tower workflows
3752,2543,1,false,medium,similar,
