line_item_id,opportunity_id,product_id,line_number,line_role,quantity,unit_price,annualized_amount,implementation_fee,transaction_fee_per_unit,committed_transaction_volume,discount_pct,included_in_bundle
392,77,6,3,services,1,22894.74,13330.84,0.0,,,19.06,true
393,77,8,4,services,1,137620.29,0.0,137620.29,,,17.12,false
394,77,7,5,support,1,28924.83,28924.83,0.0,,,17.62,false
395,78,1,1,base,3302,64.55,213134.19,0.0,,,16.48,false
396,78,8,2,services,1,96405.36,0.0,96405.36,,,16.25,false
397,78,7,3,support,1,27196.51,27196.51,0.0,,,16.75,false
398,79,1,1,base,18219,59.45,1083152.87,0.0,,,27.23,false
399,79,3,2,add_on,18219,16.39,298667.13,0.0,,,26.27,false
400,79,4,3,add_on,18525986,0.00941,174329.53,0.0,0.00941,18525986,24.9,false
401,79,6,4,services,1,54637.57,11015.5,0.0,,,28.5,false
402,79,8,5,services,1,323119.76,0.0,323119.76,,,24.89,false
403,79,7,6,support,1,276391.35,276391.35,0.0,,,25.39,false
404,80,1,1,base,7410,58.79,435659.21,0.0,,,29.51,false
405,80,2,2,add_on,7410,21.2,157065.75,0.0,,,27.18,false
406,80,5,3,add_on,7410,21.47,159112.74,0.0,,,26.02,false
407,80,8,4,services,1,244007.24,0.0,244007.24,,,25.46,false
408,80,7,5,support,1,129159.64,129159.64,0.0,,,25.96,false
409,81,1,1,base,17315,69.47,1202875.49,0.0,,,20.68,false
410,81,3,2,add_on,17315,17.66,305733.35,0.0,,,20.51,false
411,81,4,3,add_on,13149231,0.00954,125443.66,0.0,0.00954,13149231,23.42,false
412,81,6,4,services,1,82479.58,13874.18,0.0,,,22.37,false
413,81,8,5,services,1,493557.83,0.0,493557.83,,,19.28,false
414,81,7,6,support,1,299145.14,299145.14,0.0,,,19.78,false
415,82,1,1,base,19030,63.8,1214101.19,0.0,,,18.28,false
416,82,4,2,add_on,16569830,0.00884,146477.3,0.0,0.00884,16569830,20.39,false
417,82,6,3,services,1,59524.28,11927.09,0.0,,,19.61,false
418,82,10,4,add_on,19030,14.16,269382.9,0.0,,,20.23,false
419,82,8,5,services,1,357785.59,0.0,357785.59,,,17.14,false
420,82,7,6,support,1,325114.87,325114.87,0.0,,,17.64,false
421,83,1,1,base,12701,66.14,840037.42,0.0,,,24.45,false
422,83,3,2,add_on,12701,15.9,201894.53,0.0,,,22.02,false
423,83,5,3,add_on,12701,21.59,274195.55,0.0,,,23.26,false
424,83,8,4,services,1,291590.91,0.0,291590.91,,,21.69,false
425,83,7,5,support,1,252387.81,252387.81,0.0,,,22.19,false
426,84,1,1,base,14418,67.66,975489.78,0.0,,,17.92,false
427,84,4,2,add_on,16770663,0.00919,154122.39,0.0,0.00919,16770663,19.22,false
428,84,5,3,add_on,14418,18.64,268696.28,0.0,,,19.42,false
429,84,6,4,services,1,22037.94,11235.14,0.0,,,18.35,false
430,84,8,5,services,1,132274.49,0.0,132274.49,,,17.83,false
431,84,7,6,support,1,248529.57,248529.57,0.0,,,18.33,false
432,85,1,1,base,10488,60.36,633100.93,0.0,,,24.28,false
433,85,2,2,add_on,10488,18.89,198091.1,0.0,,,26.01,false
434,85,10,3,add_on,10488,11.58,121473.93,0.0,,,24.87,false
435,85,8,4,services,1,102492.48,0.0,102492.48,,,22.44,false
436,85,7,5,support,1,130752.24,130752.24,0.0,,,22.94,false
437,86,1,1,base,697,81.95,57120.62,0.0,,,15.35,false
438,86,2,2,add_on,697,29.58,20616.87,0.0,,,11.38,false
439,86,4,3,add_on,439115,0.00994,4364.8,0.0,0.00994,439115,12.89,false
440,86,8,4,services,1,30353.34,0.0,30353.34,,,11.36,false
441,86,7,5,support,1,15394.2,15394.2,0.0,,,11.86,false
442,87,1,1,base,728,78.98,57494.06,0.0,,,9.98,false
443,87,4,2,add_on,1745061,0.0097,16927.09,0.0,0.0097,1745061,7.13,false
444,87,8,3,services,1,9119.61,0.0,9119.61,,,6.13,false
445,87,7,4,support,1,6094.38,6094.38,0.0,,,6.63,false
446,88,1,1,base,457,86.89,39709.08,0.0,,,12.59,false
447,88,2,2,add_on,457,32.56,14880.85,0.0,,,10.56,false
448,88,3,3,add_on,457,23.27,10633.99,0.0,,,13.52,false
449,88,4,4,add_on,918901,0.0101,9280.9,0.0,0.0101,918901,11.19,false
450,88,8,5,services,1,3567.22,0.0,3567.22,,,10.07,false
451,88,7,6,support,1,6008.54,6008.54,0.0,,,10.57,false
452,89,1,1,base,91,158.54,14427.0,0.0,,,9.75,false
453,89,2,2,add_on,91,63.29,5759.76,0.0,,,7.51,false
454,89,8,3,services,1,6186.25,0.0,6186.25,,,6.51,false
455,89,7,4,support,1,3103.81,3103.81,0.0,,,7.01,false
456,90,1,1,base,60,258.78,15526.59,0.0,,,7.35,false
457,90,8,2,services,1,5397.32,0.0,5397.32,,,7.07,false
458,90,7,3,support,1,2017.1,2017.1,0.0,,,7.57,false
459,91,1,1,base,61,267.4,16311.58,0.0,,,4.88,false
460,91,5,2,add_on,61,91.96,5609.45,0.0,,,5.32,false
461,91,6,3,services,1,385.56,14630.03,0.0,,,3.7,false
462,91,10,4,add_on,61,60.2,3672.32,0.0,,,5.15,false
463,91,8,5,services,1,2384.42,0.0,2384.42,,,3.26,false
464,91,7,6,support,1,3015.98,3015.98,0.0,,,3.76,false
465,92,1,1,base,625,77.76,48597.71,0.0,,,16.34,false
466,92,4,2,add_on,1437578,0.0092,13225.72,0.0,0.0092,1437578,13.57,false
467,92,5,3,add_on,625,23.57,14732.72,0.0,,,16.28,false
468,92,8,4,services,1,30345.36,0.0,30345.36,,,12.57,false
469,92,7,5,support,1,11057.82,11057.82,0.0,,,13.07,false
470,93,1,1,base,757,69.85,52875.43,0.0,,,12.14,false
471,93,2,2,add_on,757,27.33,20689.5,0.0,,,11.11,false
472,93,3,3,add_on,757,20.47,15499.14,0.0,,,11.18,false
473,93,8,4,services,1,31237.74,0.0,31237.74,,,10.21,false
474,93,7,5,support,1,11838.76,11838.76,0.0,,,10.71,false
475,94,1,1,base,726,69.93,50767.5,0.0,,,16.36,false
476,94,2,2,add_on,726,27.83,20204.29,0.0,,,18.66,false
477,94,4,3,add_on,930602,0.00948,8822.11,0.0,0.00948,930602,18.15,false
478,94,8,4,services,1,29463.4,0.0,29463.4,,,16.3,false
479,94,7,5,support,1,10242.34,10242.34,0.0,,,16.8,false
480,95,1,1,base,7079,66.57,471250.2,0.0,,,18.97,false
481,95,2,2,add_on,7079,19.67,139263.05,0.0,,,20.14,false
482,95,5,3,add_on,7079,19.06,134891.97,0.0,,,18.88,false
483,95,6,4,services,1,33711.48,13271.0,0.0,,,23.14,false
484,95,10,5,add_on,7079,13.13,92923.09,0.0,,,20.37,false
485,95,8,6,services,1,201868.56,0.0,201868.56,,,18.95,false
486,95,7,7,support,1,122569.47,122569.47,0.0,,,19.45,false
487,96,9,1,base,2869,104.89,300939.24,0.0,,,24.3,false
488,96,8,2,services,1,125419.66,0.0,125419.66,,,23.82,false
489,96,7,3,support,1,54741.03,54741.03,0.0,,,24.32,false
490,97,1,1,base,1029,65.6,67499.99,0.0,,,17.32,false
491,97,4,2,add_on,1841087,0.00848,15612.42,0.0,0.00848,1841087,16.96,false
492,97,5,3,add_on,1029,23.6,24285.47,0.0,,,19.72,false
493,97,10,4,add_on,1029,12.9,13278.02,0.0,,,19.28,false
494,97,8,5,services,1,13221.48,0.0,13221.48,,,16.21,false
495,97,7,6,support,1,26159.79,26159.79,0.0,,,16.71,false
496,98,1,1,base,4224,66.87,282477.28,0.0,,,16.56,false
497,98,10,2,add_on,4224,13.84,58457.68,0.0,,,17.39,false
498,98,8,3,services,1,26529.41,0.0,26529.41,,,16.13,false
499,98,7,4,support,1,49253.5,49253.5,0.0,,,16.63,false
500,99,1,1,base,5855,58.32,341459.45,0.0,,,15.82,false
501,99,5,2,add_on,5855,20.51,120062.8,0.0,,,19.49,false
502,99,10,3,add_on,5855,13.37,78284.9,0.0,,,16.08,false
503,99,8,4,services,1,89302.45,0.0,89302.45,,,15.39,false
504,99,7,5,support,1,84982.52,84982.52,0.0,,,15.89,false
505,100,1,1,base,1189,71.63,85168.38,0.0,,,17.84,false
506,100,2,2,add_on,1189,21.71,25815.53,0.0,,,19.66,false
507,100,3,3,add_on,1189,18.24,21693.06,0.0,,,18.38,false
508,100,4,4,add_on,5883325,0.00953,56068.09,0.0,0.00953,5883325,19.44,false
509,100,5,5,add_on,1189,26.04,30962.58,0.0,,,18.43,false
510,100,8,6,services,1,33496.25,0.0,33496.25,,,17.12,false
511,100,7,7,support,1,31076.26,31076.26,0.0,,,17.62,false
512,101,9,1,base,4071,93.03,378730.41,0.0,,,25.23,false
513,101,3,2,add_on,4071,13.31,54170.28,0.0,,,24.23,true
514,101,6,3,services,1,32524.0,11747.52,0.0,,,23.83,true
515,101,8,4,services,1,193847.08,0.0,193847.08,,,21.19,false
516,101,7,5,support,1,72351.23,72351.23,0.0,,,21.69,false
517,102,1,1,base,1,11755.95,11755.95,0.0,,,22.61,false
518,102,4,2,add_on,3525695,0.00951,33529.36,0.0,0.00951,3525695,23.41,false
519,102,5,3,add_on,1,4988.77,4988.77,0.0,,,21.0,false
520,102,8,4,services,1,109061.08,0.0,109061.08,,,19.84,false
521,102,7,5,support,1,79029.36,79029.36,0.0,,,20.34,false
522,103,1,1,base,33,449.69,14839.61,0.0,,,4.06,false
523,103,8,2,services,1,3596.49,0.0,3596.49,,,3.65,false
524,103,7,3,support,1,1867.56,1867.56,0.0,,,4.15,false
525,104,1,1,base,53,273.84,14513.39,0.0,,,10.88,false
526,104,2,2,add_on,53,89.21,4728.29,0.0,,,11.62,false
527,104,5,3,add_on,53,112.87,5981.88,0.0,,,11.15,false
528,104,8,4,services,1,20184.27,0.0,20184.27,,,9.54,false
529,104,7,5,support,1,2131.34,2131.34,0.0,,,10.04,false
530,105,1,1,base,45,261.19,11753.33,0.0,,,12.04,false
531,105,2,2,add_on,45,133.58,6011.17,0.0,,,8.13,false
532,105,8,3,services,1,5793.9,0.0,5793.9,,,8.28,false
533,105,7,4,support,1,1573.02,1573.02,0.0,,,8.78,false
534,106,1,1,base,79,201.06,15884.01,0.0,,,7.69,false
535,106,2,2,add_on,79,68.09,5379.26,0.0,,,9.08,false
536,106,4,3,add_on,97397,0.01023,996.37,0.0,0.01023,97397,6.1,false
537,106,6,4,services,1,2439.21,11054.18,0.0,,,5.67,false
538,106,10,5,add_on,79,46.87,3702.47,0.0,,,6.58,false
539,106,8,6,services,1,15029.48,0.0,15029.48,,,5.07,false
540,106,7,7,support,1,3041.5,3041.5,0.0,,,5.57,false
541,107,1,1,base,27,416.84,11254.72,0.0,,,12.65,false
542,107,4,2,add_on,258197,0.01011,2610.37,0.0,0.01011,258197,11.71,false
543,107,10,3,add_on,27,100.59,2716.02,0.0,,,13.45,false
544,107,8,4,services,1,3867.13,0.0,3867.13,,,11.02,false
545,107,7,5,support,1,1477.02,1477.02,0.0,,,11.52,false
546,108,1,1,base,9692,73.39,711273.0,0.0,,,15.44,false
547,108,3,2,add_on,9692,16.36,158527.09,0.0,,,15.34,false
548,108,8,3,services,1,94972.34,0.0,94972.34,,,14.89,false
549,108,7,4,support,1,77329.85,77329.85,0.0,,,15.39,false
550,109,1,1,base,16383,68.34,1119642.49,0.0,,,20.34,false
551,109,3,2,add_on,16383,15.34,251327.9,0.0,,,21.29,false
552,109,5,3,add_on,16383,21.1,345649.87,0.0,,,22.36,false
553,109,6,4,services,1,29864.42,13043.24,0.0,,,22.27,false
554,109,8,5,services,1,178884.15,0.0,178884.15,,,18.81,false
555,109,7,6,support,1,343388.03,343388.03,0.0,,,19.31,false
556,110,1,1,base,12767,54.74,698813.4,0.0,,,21.01,false
557,110,4,2,add_on,27189379,0.00946,257211.53,0.0,0.00946,27189379,19.39,false
558,110,5,3,add_on,12767,18.27,233194.1,0.0,,,21.12,false
559,110,10,4,add_on,12767,11.67,149024.18,0.0,,,19.21,false
560,110,8,5,services,1,327451.14,0.0,327451.14,,,17.1,false
561,110,7,6,support,1,213296.38,213296.38,0.0,,,17.6,false
562,111,1,1,base,18831,63.57,1197139.43,0.0,,,18.74,false
563,111,6,2,services,1,25459.03,12970.76,0.0,,,21.46,false
564,111,10,3,add_on,18831,11.63,219058.63,0.0,,,21.39,false
565,111,8,4,services,1,152894.22,0.0,152894.22,,,17.56,false
566,111,7,5,support,1,291964.9,291964.9,0.0,,,18.06,false
567,112,1,1,base,50,306.86,15342.79,0.0,,,1.86,false
568,112,3,2,add_on,50,85.03,4251.27,0.0,,,4.32,false
569,112,5,3,add_on,50,142.27,7113.36,0.0,,,0.56,false
570,112,8,4,services,1,2043.57,0.0,2043.57,,,0.59,false
571,112,7,5,support,1,2109.32,2109.32,0.0,,,1.09,false
572,113,1,1,base,20,603.71,12074.18,0.0,,,9.59,false
573,113,2,2,add_on,20,259.17,5183.3,0.0,,,8.37,false
574,113,4,3,add_on,84220,0.01057,890.21,0.0,0.01057,84220,7.48,false
575,113,5,4,add_on,20,279.02,5580.35,0.0,,,9.97,false
576,113,10,5,add_on,20,149.8,2996.04,0.0,,,8.32,false
577,113,8,6,services,1,2094.19,0.0,2094.19,,,7.11,false
578,113,7,7,support,1,2209.67,2209.67,0.0,,,7.61,false
579,114,1,1,base,118,173.98,20530.21,0.0,,,3.66,false
580,114,2,2,add_on,118,62.26,7346.29,0.0,,,5.79,false
581,114,3,3,add_on,118,46.16,5446.77,0.0,,,2.15,false
582,114,4,4,add_on,291857,0.01172,3420.56,0.0,0.01172,291857,3.88,false
583,114,8,5,services,1,21851.18,0.0,21851.18,,,1.86,false
584,114,7,6,support,1,2924.51,2924.51,0.0,,,2.36,false
585,115,1,1,base,114,155.07,17678.26,0.0,,,8.4,false
586,115,2,2,add_on,114,59.72,6807.66,0.0,,,10.28,false
587,115,4,3,add_on,194267,0.01208,2346.75,0.0,0.01208,194267,7.06,false
588,115,5,4,add_on,114,54.64,6229.13,0.0,,,9.61,false
589,115,6,5,services,1,3888.58,14603.99,0.0,,,8.35,false
590,115,8,6,services,1,23889.98,0.0,23889.98,,,6.51,false
591,115,7,7,support,1,8752.72,8752.72,0.0,,,7.01,false
592,116,1,1,base,50,321.58,16079.07,0.0,,,4.78,false
593,116,4,2,add_on,323242,0.01095,3539.5,0.0,0.01095,323242,5.97,false
594,116,5,3,add_on,50,119.21,5960.39,0.0,,,5.18,false
595,116,8,4,services,1,4265.42,0.0,4265.42,,,2.74,false
596,116,7,5,support,1,3251.16,3251.16,0.0,,,3.24,false
597,117,1,1,base,47,289.24,13594.05,0.0,,,13.14,false
598,117,2,2,add_on,47,113.79,5348.15,0.0,,,10.99,false
599,117,4,3,add_on,114080,0.00936,1067.79,0.0,0.00936,114080,13.36,false
600,117,8,4,services,1,5907.04,0.0,5907.04,,,10.25,false
601,117,7,5,support,1,2699.51,2699.51,0.0,,,10.75,false
602,118,1,1,base,12810,55.64,712736.39,0.0,,,21.61,false
603,118,4,2,add_on,6887527,0.00806,55513.47,0.0,0.00806,6887527,24.49,false
604,118,5,3,add_on,12810,21.53,275782.37,0.0,,,23.87,false
605,118,6,4,services,1,67346.98,14479.76,0.0,,,22.52,false
606,118,8,5,services,1,401497.43,0.0,401497.43,,,21.07,false
607,118,7,6,support,1,170173.06,170173.06,0.0,,,21.57,false
608,119,1,1,base,12131,52.2,633298.66,0.0,,,27.93,false
609,119,4,2,add_on,14335561,0.00767,109953.75,0.0,0.00767,14335561,29.48,false
610,119,6,3,services,1,41081.22,13254.08,0.0,,,29.96,false
611,119,10,4,add_on,12131,12.86,156019.9,0.0,,,28.51,false
612,119,8,5,services,1,241860.52,0.0,241860.52,,,27.01,false
613,119,7,6,support,1,142713.61,142713.61,0.0,,,27.51,false
614,120,1,1,base,6433,63.61,409187.28,0.0,,,22.92,false
615,120,10,2,add_on,6433,13.56,87233.09,0.0,,,20.75,false
616,120,8,3,services,1,38388.37,0.0,38388.37,,,19.47,false
617,120,7,4,support,1,103450.44,103450.44,0.0,,,19.97,false
618,121,9,1,base,15322,115.69,1772637.27,0.0,,,23.65,false
619,121,4,2,add_on,23080746,0.00745,171951.56,0.0,0.00745,23080746,27.71,true
620,121,8,3,services,1,388580.73,0.0,388580.73,,,23.8,false
621,121,7,4,support,1,245596.48,245596.48,0.0,,,24.3,false
622,122,1,1,base,3214,69.14,222213.76,0.0,,,18.67,false
623,122,3,2,add_on,3214,16.43,52805.02,0.0,,,19.79,false
624,122,10,3,add_on,3214,10.96,35223.43,0.0,,,21.51,false
625,122,8,4,services,1,23547.74,0.0,23547.74,,,17.64,false
626,122,7,5,support,1,58252.31,58252.31,0.0,,,18.14,false
627,123,1,1,base,3735,58.18,217314.16,0.0,,,19.79,false
628,123,2,2,add_on,3735,20.7,77312.19,0.0,,,19.71,false
629,123,3,3,add_on,3735,16.76,62599.42,0.0,,,17.7,false
630,123,4,4,add_on,2440031,0.00838,20447.46,0.0,0.00838,2440031,19.19,false
631,123,6,5,services,1,17824.44,11693.77,0.0,,,18.35,false
632,123,8,6,services,1,107158.32,0.0,107158.32,,,17.05,false
633,123,7,7,support,1,78477.29,78477.29,0.0,,,17.55,false
634,124,1,1,base,2335,54.17,126493.37,0.0,,,21.0,false
635,124,2,2,add_on,2335,22.34,52168.36,0.0,,,19.32,false
636,124,5,3,add_on,2335,20.44,47718.76,0.0,,,19.92,false
637,124,10,4,add_on,2335,14.23,33229.83,0.0,,,18.86,false
638,124,8,5,services,1,23611.04,0.0,23611.04,,,16.96,false
639,124,7,6,support,1,42387.09,42387.09,0.0,,,17.46,false
640,125,1,1,base,801,56.42,45192.94,0.0,,,21.78,false
641,125,4,2,add_on,642474,0.00853,5480.3,0.0,0.00853,642474,20.53,false
642,125,5,3,add_on,801,24.52,19639.99,0.0,,,19.79,false
643,125,8,4,services,1,30360.18,0.0,30360.18,,,17.95,false
644,125,7,5,support,1,10817.07,10817.07,0.0,,,18.45,false
645,126,1,1,base,893,73.17,65341.81,0.0,,,15.62,false
646,126,3,2,add_on,893,16.2,14467.34,0.0,,,14.49,false
647,126,5,3,add_on,893,23.15,20672.71,0.0,,,15.73,false
648,126,8,4,services,1,33958.76,0.0,33958.76,,,13.13,false
649,126,7,5,support,1,13720.65,13720.65,0.0,,,13.63,false
650,127,1,1,base,816,71.29,58174.74,0.0,,,15.82,false
651,127,8,2,services,1,24939.34,0.0,24939.34,,,13.78,false
652,127,7,3,support,1,9688.69,9688.69,0.0,,,14.28,false
653,128,1,1,base,4835,54.16,261860.87,0.0,,,24.67,false
654,128,6,2,services,1,16239.67,13314.06,0.0,,,25.42,false
655,128,8,3,services,1,96701.17,0.0,96701.17,,,21.63,false
656,128,7,4,support,1,47930.42,47930.42,0.0,,,22.13,false
657,129,1,1,base,4577,71.24,326087.52,0.0,,,15.14,false
658,129,2,2,add_on,4577,21.97,100560.61,0.0,,,12.91,false
659,129,8,3,services,1,144582.34,0.0,144582.34,,,11.31,false
660,129,7,4,support,1,72024.52,72024.52,0.0,,,11.81,false
661,130,1,1,base,7808,58.45,456402.44,0.0,,,13.78,false
662,130,2,2,add_on,7808,23.95,187008.92,0.0,,,16.26,false
663,130,8,3,services,1,95112.69,0.0,95112.69,,,12.53,false
664,130,7,4,support,1,92848.52,92848.52,0.0,,,13.03,false
665,131,1,1,base,4326,61.21,264773.32,0.0,,,17.49,false
666,131,3,2,add_on,4326,17.78,76935.93,0.0,,,15.43,false
667,131,4,3,add_on,5653615,0.0095,53709.34,0.0,0.0095,5653615,18.24,false
668,131,6,4,services,1,9150.31,13267.12,0.0,,,17.45,false
669,131,10,5,add_on,4326,12.86,55641.45,0.0,,,16.08,false
670,131,8,6,services,1,55344.52,0.0,55344.52,,,14.13,false
671,131,7,7,support,1,65206.84,65206.84,0.0,,,14.63,false
672,132,1,1,base,94,183.12,17213.06,0.0,,,6.63,false
673,132,2,2,add_on,94,73.58,6916.5,0.0,,,9.35,false
674,132,4,3,add_on,64613,0.01021,659.7,0.0,0.01021,64613,7.59,false
675,132,8,4,services,1,6206.98,0.0,6206.98,,,5.52,false
676,132,7,5,support,1,1932.04,1932.04,0.0,,,6.02,false
677,133,1,1,base,141,149.23,21041.56,0.0,,,11.09,false
678,133,3,2,add_on,141,32.56,4591.36,0.0,,,12.55,false
679,133,4,3,add_on,240631,0.00997,2399.09,0.0,0.00997,240631,12.26,false
680,133,5,4,add_on,141,51.99,7330.93,0.0,,,9.07,false
681,133,8,5,services,1,7258.91,0.0,7258.91,,,8.61,false
682,133,7,6,support,1,2798.03,2798.03,0.0,,,9.11,false
683,134,1,1,base,1,9398.23,9398.23,0.0,,,13.84,false
684,134,2,2,add_on,1,3978.61,3978.61,0.0,,,16.66,false
685,134,4,3,add_on,201255,0.01146,2306.38,0.0,0.01146,201255,13.59,false
686,134,8,4,services,1,6216.34,0.0,6216.34,,,12.88,false
687,134,7,5,support,1,1903.73,1903.73,0.0,,,13.38,false
688,135,1,1,base,12985,54.64,709441.84,0.0,,,25.83,false
689,135,4,2,add_on,12465637,0.00779,97107.31,0.0,0.00779,12465637,26.49,false
690,135,5,3,add_on,12985,18.92,245616.09,0.0,,,24.9,false
691,135,6,4,services,1,69463.16,12239.87,0.0,,,24.87,false
692,135,8,5,services,1,412281.24,0.0,412281.24,,,23.18,false
693,135,7,6,support,1,239251.88,239251.88,0.0,,,23.68,false
694,136,9,1,base,13633,104.34,1422498.86,0.0,,,20.58,false
695,136,4,2,add_on,10892563,0.00769,83763.81,0.0,0.00769,10892563,22.86,true
696,136,5,3,add_on,13633,17.21,234662.28,0.0,,,23.64,true
697,136,8,4,services,1,413849.65,0.0,413849.65,,,20.76,false
698,136,7,5,support,1,268238.14,268238.14,0.0,,,21.26,false
699,137,1,1,base,18789,51.32,964178.36,0.0,,,26.52,false
700,137,4,2,add_on,10943039,0.00911,99691.09,0.0,0.00911,10943039,23.01,false
701,137,5,3,add_on,18789,20.15,378565.1,0.0,,,22.63,false
702,137,10,4,add_on,18789,12.56,235929.24,0.0,,,22.42,false
703,137,8,5,services,1,207856.97,0.0,207856.97,,,22.35,false
704,137,7,6,support,1,284495.95,284495.95,0.0,,,22.85,false
705,138,9,1,base,14730,110.53,1628138.91,0.0,,,26.61,false
706,138,6,2,services,1,94047.22,11566.82,0.0,,,26.9,true
707,138,8,3,services,1,558440.65,0.0,558440.65,,,22.97,false
708,138,7,4,support,1,240956.76,240956.76,0.0,,,23.47,false
709,139,1,1,base,45,268.18,12067.98,0.0,,,11.87,false
710,139,2,2,add_on,45,119.1,5359.55,0.0,,,10.34,false
711,139,4,3,add_on,74201,0.01024,759.82,0.0,0.01024,74201,10.62,false
712,139,8,4,services,1,4019.69,0.0,4019.69,,,7.78,false
713,139,7,5,support,1,2718.79,2718.79,0.0,,,8.28,false
714,140,1,1,base,59,243.96,14393.62,0.0,,,7.88,false
715,140,2,2,add_on,59,90.05,5313.09,0.0,,,7.82,false
716,140,3,3,add_on,59,77.91,4596.62,0.0,,,6.97,false
717,140,5,4,add_on,59,104.21,6148.56,0.0,,,7.71,false
718,140,8,5,services,1,6995.19,0.0,6995.19,,,3.95,false
719,140,7,6,support,1,2616.64,2616.64,0.0,,,4.45,false
720,141,1,1,base,134,135.18,18113.61,0.0,,,10.56,false
721,141,2,2,add_on,134,47.24,6329.97,0.0,,,10.01,false
722,141,4,3,add_on,202261,0.01014,2050.93,0.0,0.01014,202261,12.67,false
723,141,8,4,services,1,2159.87,0.0,2159.87,,,9.76,false
724,141,7,5,support,1,2363.08,2363.08,0.0,,,10.26,false
725,142,1,1,base,130,140.06,18207.74,0.0,,,2.85,false
726,142,2,2,add_on,130,59.53,7739.21,0.0,,,2.6,false
727,142,5,3,add_on,130,56.44,7337.35,0.0,,,4.69,false
728,142,8,4,services,1,21687.46,0.0,21687.46,,,1.07,false
729,142,7,5,support,1,2844.53,2844.53,0.0,,,1.57,false
730,143,1,1,base,8101,65.84,533392.61,0.0,,,21.42,false
731,143,2,2,add_on,8101,18.88,152906.85,0.0,,,24.08,false
732,143,8,3,services,1,257997.32,0.0,257997.32,,,20.31,false
733,143,7,4,support,1,63453.32,63453.32,0.0,,,20.81,false
734,144,1,1,base,15473,72.44,1120833.48,0.0,,,16.53,false
735,144,2,2,add_on,15473,24.74,382759.56,0.0,,,14.33,false
736,144,5,3,add_on,15473,21.95,339671.6,0.0,,,15.47,false
737,144,6,4,services,1,90313.98,14854.89,0.0,,,16.09,false
738,144,8,5,services,1,546839.85,0.0,546839.85,,,13.61,false
739,144,7,6,support,1,250277.21,250277.21,0.0,,,14.11,false
740,145,1,1,base,17762,71.72,1273910.0,0.0,,,16.47,false
741,145,3,2,add_on,17762,19.23,341479.66,0.0,,,17.01,false
742,145,4,3,add_on,16296756,0.00812,132329.66,0.0,0.00812,16296756,18.36,false
743,145,5,4,add_on,17762,20.94,371903.42,0.0,,,15.78,false
744,145,6,5,services,1,35919.5,13015.16,0.0,,,17.82,false
745,145,8,6,services,1,216486.8,0.0,216486.8,,,15.84,false
746,145,7,7,support,1,429295.5,429295.5,0.0,,,16.34,false
747,146,1,1,base,12492,66.27,827836.24,0.0,,,23.58,false
748,146,2,2,add_on,12492,18.48,230828.53,0.0,,,27.26,false
749,146,3,3,add_on,12492,14.06,175605.3,0.0,,,27.5,false
750,146,4,4,add_on,9809563,0.00774,75926.02,0.0,0.00774,9809563,23.86,false
751,146,5,5,add_on,12492,17.77,221951.46,0.0,,,26.1,false
752,146,8,6,services,1,533356.56,0.0,533356.56,,,23.32,false
753,146,7,7,support,1,316735.39,316735.39,0.0,,,23.82,false
754,147,1,1,base,23,459.7,10573.09,0.0,,,12.8,false
755,147,4,2,add_on,251442,0.00943,2371.1,0.0,0.00943,251442,17.12,false
756,147,8,3,services,1,5348.01,0.0,5348.01,,,12.99,false
757,147,7,4,support,1,1195.79,1195.79,0.0,,,13.49,false
758,148,1,1,base,144,127.64,18379.61,0.0,,,8.46,false
759,148,2,2,add_on,144,45.89,6608.67,0.0,,,10.36,false
760,148,4,3,add_on,282763,0.01003,2836.11,0.0,0.01003,282763,10.44,false
761,148,8,4,services,1,6995.9,0.0,6995.9,,,6.57,false
762,148,7,5,support,1,4217.74,4217.74,0.0,,,7.07,false
763,149,1,1,base,348,94.57,32909.28,0.0,,,8.33,false
764,149,2,2,add_on,348,37.23,12956.39,0.0,,,8.86,false
765,149,3,3,add_on,348,23.53,8189.63,0.0,,,6.83,false
766,149,6,4,services,1,1473.93,11705.8,0.0,,,7.57,false
767,149,10,5,add_on,348,21.24,7390.95,0.0,,,6.03,false
768,149,8,6,services,1,9064.28,0.0,9064.28,,,6.02,false
769,149,7,7,support,1,6013.97,6013.97,0.0,,,6.52,false
770,150,1,1,base,217,111.01,24089.11,0.0,,,10.52,false
771,150,10,2,add_on,217,22.32,4842.62,0.0,,,10.01,false
772,150,8,3,services,1,14147.09,0.0,14147.09,,,9.4,false
773,150,7,4,support,1,3935.13,3935.13,0.0,,,9.9,false
774,151,1,1,base,13301,60.63,806418.89,0.0,,,19.82,false
775,151,4,2,add_on,9997414,0.0081,80979.05,0.0,0.0081,9997414,20.94,false
776,151,5,3,add_on,13301,19.71,262200.63,0.0,,,17.92,false
