price_snapshot_id,opportunity_id,snapshot_version,snapshot_date,pricing_stage,total_contract_value,annual_subscription_fee,implementation_fee,support_fee,transaction_fee_per_unit,discount_pct,contract_length_months,pricing_notes
294,133,2,2023-04-25,negotiation,87883.34,34963.57,7299.25,2852.38,0.01029,7.89,24,commercial review in progress
295,133,3,2023-05-18,approval,85554.96,33931.21,7258.91,2788.85,0.01009,10.61,24,
296,135,1,2025-01-22,initial,3527797.01,1222511.31,412281.24,237142.01,0.00787,25.18,24,commercial review in progress
297,136,1,2024-01-11,initial,7645422.82,2043145.81,418259.94,278767.98,0.008,17.67,36,
298,136,2,2024-02-24,negotiation,7386086.28,1967146.11,415604.39,271168.01,0.00782,20.74,36,
299,136,3,2024-04-08,approval,7214360.23,1916926.95,413849.65,266146.1,0.00769,22.76,36,
300,137,1,2024-09-08,initial,5377038.44,2181595.34,210503.84,298260.24,0.00945,18.29,24,commercial review in progress
301,137,2,2024-09-29,negotiation,5320010.07,2156556.01,210094.02,295756.31,0.00938,19.23,24,
302,137,3,2024-10-20,approval,5138349.23,2076666.36,208786.49,287767.34,0.00917,22.22,24,
303,137,4,2024-11-10,final,5008972.11,2019872.8,207856.97,282087.99,0.00901,24.35,24,
304,138,1,2024-11-28,initial,,1747954.99,,243019.89,,23.14,48,
305,138,2,2025-02-10,negotiation,8339023.17,1706292.04,558440.65,238853.59,,24.97,48,commercial review in progress
306,139,1,2024-01-22,initial,28740.92,21120.85,,,0.01056,6.33,12,
307,139,2,2024-03-07,negotiation,28217.06,20669.65,4031.6,2743.38,0.01041,8.33,12,commercial review in progress
308,139,3,2024-04-21,approval,27836.6,20342.02,4019.69,2710.62,,9.78,12,
309,140,1,2023-02-13,initial,41787.29,32180.1,6995.19,2612.0,,5.95,,
310,141,1,2025-06-21,initial,109908.33,31198.37,2196.05,2517.26,0.01082,3.58,36,
311,141,2,2025-06-28,negotiation,104658.77,29625.3,2174.54,2420.46,0.01046,8.44,36,
312,141,3,2025-07-05,approval,104295.26,29517.34,2173.06,2413.81,0.01043,8.78,36,commercial review in progress
313,141,4,2025-07-12,final,101074.17,28551.95,2159.87,2354.4,0.01021,11.76,36,
314,142,1,2025-05-21,initial,60273.12,35670.46,,,,1.96,12,
315,142,2,2025-07-27,negotiation,59796.47,,21687.46,2841.98,,3.07,12,
316,143,1,2025-10-30,initial,1079323.66,756223.38,,64078.88,,20.41,,
317,143,2,2025-12-12,negotiation,1059174.0,738206.53,257997.32,62970.15,,22.31,,
318,144,1,2025-03-21,initial,4719093.71,1837108.3,546839.85,249018.63,,15.61,24,
319,146,1,2023-06-27,initial,6552942.7,,533356.56,313923.1,0.00766,25.32,,
320,147,1,2024-01-15,initial,23712.88,,5372.99,1213.48,0.00975,12.72,,
321,147,2,2024-02-20,negotiation,,14458.67,5358.81,1200.18,0.00966,14.01,,
322,147,3,2024-03-27,approval,23243.33,14293.95,5348.01,1190.04,,14.99,,commercial review in progress
323,148,1,2023-02-15,initial,45749.94,31674.42,6995.9,4206.75,,8.57,12,
324,149,1,2023-04-13,initial,175965.55,77183.11,9148.89,6225.22,,3.43,24,
325,149,2,2023-05-04,negotiation,171985.74,75328.69,9106.14,6111.11,,5.75,24,
326,149,3,2023-05-25,approval,168088.66,73512.83,9064.28,5999.36,,8.02,24,
327,150,1,2025-02-19,initial,,,14207.55,3990.2,,9.31,,commercial review in progress
328,150,2,2025-03-11,negotiation,47361.36,29293.1,,,,11.4,,
329,151,1,2024-05-15,initial,6011638.59,,357004.89,211820.11,0.00827,18.24,48,
330,151,2,2024-08-14,negotiation,5908630.74,,,208845.07,0.00817,19.81,48,
331,152,1,2023-10-08,initial,11150066.56,1698147.0,,323096.9,0.00934,19.81,60,commercial review in progress
332,152,2,2023-11-06,negotiation,11071093.79,1684879.23,527768.72,321259.82,0.00929,20.44,60,
333,152,3,2023-12-06,approval,10926881.06,1660542.26,,317890.08,,21.59,60,commercial review in progress
334,153,1,2025-07-12,initial,4550971.03,1098336.39,337162.51,147891.4,0.00901,13.42,36,commercial review in progress
335,153,2,2025-07-31,negotiation,4302389.93,1029894.33,333424.1,141047.2,0.00865,18.82,36,
336,153,3,2025-08-19,approval,4274478.47,1022202.81,333003.98,140278.05,0.00861,19.42,36,commercial review in progress
337,153,4,2025-09-07,final,4137210.3,984427.6,330940.64,136500.52,0.00841,22.4,36,
338,154,1,2023-05-09,initial,5518184.28,870990.21,311480.43,170350.56,,27.28,,
339,155,1,2024-02-11,initial,,28930.37,6667.73,2340.32,,4.62,,commercial review in progress
340,155,2,2024-03-26,negotiation,,27931.64,,2278.86,0.01107,7.92,12,
341,155,3,2024-05-10,approval,38945.57,27636.26,6610.3,2260.69,,8.89,12,
342,156,1,2024-06-10,initial,50663.63,16962.33,,2264.1,,10.39,,
343,156,2,2024-07-10,negotiation,49919.07,16664.97,5567.17,,0.01176,11.96,24,
344,157,1,2024-07-26,initial,1902097.41,685796.25,229983.27,128791.38,0.0094,15.81,24,
345,157,2,2024-10-24,negotiation,1862773.58,669230.76,,126497.7,0.00926,17.84,24,commercial review in progress
346,158,1,2025-05-11,initial,462324.96,133698.32,27547.38,11227.54,,17.72,36,
347,158,2,2025-06-06,negotiation,453915.23,131086.42,27455.57,,,19.33,36,commercial review in progress
348,160,1,2024-02-22,initial,4982945.7,842135.76,192778.85,,,20.26,60,
349,160,2,2024-04-23,negotiation,4867280.64,821250.23,191984.19,113809.06,,22.24,60,
350,161,1,2025-02-26,initial,,43595.83,23051.85,3512.54,0.01078,3.0,12,commercial review in progress
351,161,2,2025-04-09,negotiation,69810.78,42684.84,22957.83,,0.01063,5.02,12,
352,161,3,2025-05-21,approval,69004.87,41999.24,22887.08,3414.29,0.01052,6.55,12,commercial review in progress
353,162,1,2023-05-13,initial,37596.22,27253.5,6664.27,3678.45,,14.22,12,
354,162,2,2023-07-22,negotiation,37304.21,26998.06,,3652.91,,15.02,12,
355,163,1,2025-09-12,initial,602847.39,133571.34,54673.38,,,24.72,36,commercial review in progress
356,164,1,2025-07-19,initial,1412944.16,371828.27,45007.14,69197.29,0.00993,12.81,36,
357,164,2,2025-07-27,negotiation,1350356.2,354012.79,44621.19,66730.53,0.00963,16.98,36,
358,164,3,2025-08-04,approval,1345660.62,352672.91,44592.17,66545.01,0.00961,17.3,36,commercial review in progress
359,164,4,2025-08-12,final,1307677.18,341871.46,44358.17,65049.43,0.00942,19.83,36,
360,165,1,2023-01-05,initial,195814.92,154194.69,13402.24,28217.99,,6.74,12,commercial review in progress
361,165,2,2023-01-17,negotiation,189731.91,148927.53,13315.69,27488.69,,9.93,12,
362,165,3,2023-01-29,approval,182967.32,143070.21,13219.43,26677.68,,13.47,12,
363,165,4,2023-02-10,final,180120.02,140604.79,13178.92,26336.31,,14.96,12,
364,166,1,2023-06-04,initial,1212673.48,487360.25,55590.0,91181.49,,14.58,24,
365,166,2,2023-07-02,negotiation,1194611.92,479497.12,55432.18,90092.75,,15.96,24,commercial review in progress
366,166,3,2023-07-31,approval,1158997.22,463992.2,55120.98,87945.92,,18.68,24,
367,167,1,2025-09-02,initial,1639696.18,389667.88,158583.91,,,25.18,36,
368,168,1,2024-07-21,initial,1216744.02,441024.11,114882.28,60909.08,,21.28,24,
369,168,2,2024-09-27,negotiation,1191959.83,,114435.18,59865.33,,23.14,24,
370,170,1,2023-10-07,initial,130789.15,,,11404.68,0.00921,11.53,12,commercial review in progress
371,171,1,2024-01-29,initial,242501.65,,27005.89,8539.83,,14.11,,
372,171,2,2024-02-25,negotiation,242398.27,,,8536.77,,14.15,36,
373,171,3,2024-03-23,approval,237594.79,61838.39,,8394.46,,16.08,36,
374,172,1,2023-02-20,initial,127860.99,83720.73,30137.09,11122.72,0.01167,8.69,12,
375,172,2,2023-04-11,negotiation,123568.48,80109.87,29895.52,10761.63,0.01135,12.63,12,
376,172,3,2023-06-01,approval,121974.62,78769.36,29805.84,10627.58,0.01123,14.09,12,
377,175,1,2025-09-02,initial,1728159.26,635761.47,92304.88,120478.44,0.00883,18.62,24,
378,175,2,2025-09-23,negotiation,1683725.56,617426.15,91854.83,117939.71,0.00867,20.96,24,
379,175,3,2025-10-15,approval,1652605.96,604572.33,91539.33,116159.95,0.00856,22.61,24,
380,176,1,2023-07-09,initial,982246.02,195026.72,53142.38,37249.19,,20.93,48,commercial review in progress
381,177,1,2023-11-01,initial,37745.26,26294.53,6528.18,3525.56,0.01143,11.97,,commercial review in progress
382,178,1,2024-08-07,initial,26640.13,20751.18,1883.78,1670.39,0.01126,2.62,12,commercial review in progress
383,178,2,2024-08-22,negotiation,25545.65,19802.44,1866.92,1612.01,0.01092,7.07,12,commercial review in progress
384,178,3,2024-09-07,approval,25166.33,19474.05,1861.08,1591.8,0.0108,8.61,12,
385,179,1,2024-11-24,initial,21134.48,17906.28,1795.7,1432.5,,0.0,12,
386,179,2,2024-12-02,negotiation,21134.48,17906.28,1795.7,1432.5,,0.0,12,
387,179,3,2024-12-10,approval,20570.89,17385.21,1785.25,1400.43,,2.91,12,
388,180,1,2025-06-04,initial,19250.1,15507.5,1726.62,2015.98,,0.0,12,
389,180,2,2025-07-04,negotiation,19178.3,15443.52,1725.2,2009.58,,0.41,12,
390,180,3,2025-08-03,approval,18905.51,15200.45,1719.78,1985.28,,1.98,12,
391,181,1,2022-11-10,initial,42013.85,31974.42,2217.6,4189.51,0.01177,3.31,12,
392,181,2,2022-12-07,negotiation,41298.51,31370.8,2209.45,4129.15,0.01163,5.14,12,commercial review in progress
393,181,3,2023-01-04,approval,40270.82,30506.06,2197.78,4042.68,0.01142,7.75,12,
394,182,1,2025-12-04,initial,145936.13,107587.69,23827.43,,,14.21,,commercial review in progress
395,183,1,2025-01-26,initial,180283.19,69760.04,28902.31,5930.4,,21.35,,commercial review in progress
396,184,1,2023-06-23,initial,201390.22,,70371.26,9021.97,,14.58,12,
397,185,1,2023-10-15,initial,64064.46,,6530.4,2183.24,,10.33,,
398,186,1,2023-11-25,initial,10563146.81,2038372.16,409497.28,382549.34,0.00953,15.59,48,
399,186,2,2023-12-05,negotiation,10003273.41,1920018.67,405354.28,366161.93,0.00919,20.49,48,commercial review in progress
400,186,3,2023-12-15,approval,9956255.64,1910094.98,405006.9,364787.88,0.00916,20.91,48,
401,186,4,2023-12-25,final,9622898.84,1839706.81,402542.94,355041.83,0.00895,23.82,48,
402,187,1,2023-04-14,initial,2184322.02,560575.78,63342.18,105853.35,0.00893,17.53,36,
403,187,2,2023-05-09,negotiation,2153431.58,551939.22,63175.37,104657.52,0.00884,18.8,36,
404,187,3,2023-06-03,approval,2106154.32,538690.4,62919.48,102823.07,0.00871,20.75,36,
405,188,1,2023-05-04,initial,7853220.39,2144993.26,204869.94,404456.89,,17.08,36,commercial review in progress
406,188,2,2023-06-02,negotiation,7543847.44,2054843.94,203391.58,391974.68,,20.57,36,commercial review in progress
407,188,3,2023-07-02,approval,7350202.69,1998417.09,202466.23,384161.73,,22.75,36,
408,189,1,2024-01-16,initial,814617.71,325396.63,41697.85,61063.3,,15.57,24,
409,189,2,2024-01-29,negotiation,812025.71,324269.31,41672.67,60907.21,,15.86,24,
410,189,3,2024-02-12,approval,789773.73,314591.42,41456.51,59567.19,,18.37,24,
411,190,1,2023-01-22,initial,,633407.82,154374.72,,0.00931,22.29,,
412,190,2,2023-02-06,negotiation,1621370.18,624330.35,154014.82,86884.62,,23.4,24,
413,192,1,2023-05-12,initial,1362348.15,563944.72,138755.67,47851.52,,20.81,,
414,193,1,2023-07-21,initial,1463987.35,545815.96,136838.07,75661.0,,22.32,,
415,195,1,2024-06-05,initial,1064283.76,832333.71,80148.44,151801.61,,5.42,12,
416,195,2,2024-06-10,negotiation,1029287.72,802083.25,79591.39,147613.08,,8.86,12,
417,195,3,2024-06-16,approval,1018966.33,793161.47,79427.1,146377.76,,9.87,12,
418,195,4,2024-06-22,final,992209.15,770032.65,79001.2,143175.3,,12.5,12,
419,196,1,2023-12-17,initial,12153103.84,2060779.34,431656.94,283510.04,,20.16,60,commercial review in progress
420,196,2,2023-12-31,negotiation,12299544.63,2087237.28,432579.08,286155.83,,19.13,60,
421,196,3,2024-01-13,approval,11673777.66,1974177.91,428638.61,274849.9,,23.51,60,commercial review in progress
422,196,4,2024-01-27,final,11465661.8,1936576.94,427328.1,271089.8,,24.97,60,
423,197,1,2023-07-12,initial,1891620.83,1544935.73,141252.03,205433.07,,9.01,12,
424,197,2,2023-07-29,negotiation,1857664.25,1514534.37,140736.94,202392.94,,10.8,12,
425,197,3,2023-08-15,approval,1828351.73,1488290.85,140292.3,199768.58,,12.35,12,commercial review in progress
426,197,4,2023-09-01,final,1775049.29,1440569.13,139483.75,194996.41,,15.16,12,
427,198,1,2023-10-29,initial,47603.12,35743.26,4907.49,2859.46,0.01079,0.0,12,
428,198,2,2023-12-01,negotiation,47603.12,35743.26,4907.49,2859.46,0.01079,0.0,12,
429,198,3,2024-01-03,approval,47564.74,35711.5,4906.62,2857.51,0.01078,0.09,12,commercial review in progress
430,198,4,2024-02-06,final,46973.64,35203.54,4892.67,2826.25,0.01068,1.51,12,
431,199,1,2025-02-27,initial,43697.05,38249.09,2384.61,3063.35,,0.48,12,
432,199,2,2025-03-20,negotiation,42987.97,37588.84,2376.41,3022.72,,2.2,12,
433,199,3,2025-04-10,approval,41873.03,36550.69,2363.51,2958.83,,4.9,12,
434,199,4,2025-05-01,final,41270.83,35989.96,2356.55,2924.32,,6.36,12,
435,201,1,2025-06-01,initial,1491075.67,,192249.23,73247.03,,18.47,,
436,201,2,2025-07-11,negotiation,1463305.86,523643.26,191532.16,72067.45,0.00875,20.27,24,
437,202,1,2023-11-05,initial,482830.94,113952.21,,22114.13,,25.3,,
438,202,2,2023-12-24,negotiation,476149.77,112053.31,,,,26.54,36,
439,203,1,2025-09-13,initial,153520.56,48251.01,,,0.00993,12.02,,
440,203,2,2025-10-16,negotiation,150451.88,,24070.53,3907.64,0.00977,14.22,24,
441,205,1,2025-03-20,initial,29806.62,24617.38,1988.98,3200.26,,0.0,12,
442,205,2,2025-04-08,negotiation,29806.62,24617.38,1988.98,3200.26,,0.0,12,
443,205,3,2025-04-27,approval,29795.7,24607.6,1988.82,3199.28,,0.04,12,
444,205,4,2025-05-16,final,29380.72,24235.81,1982.81,3162.1,,1.55,12,
445,206,1,2024-08-01,initial,22539.51,15779.12,5465.94,1294.45,,9.93,,
446,207,1,2023-08-23,initial,33084.35,,,2018.84,,7.85,12,
447,207,2,2023-11-25,negotiation,32684.17,24388.39,,1996.64,,9.19,12,
448,208,1,2024-10-28,initial,73763.14,28290.86,,,,9.13,24,
449,208,2,2025-01-03,negotiation,72527.58,27755.81,,3709.55,0.01091,10.85,24,
450,208,3,2025-03-11,approval,71458.32,27293.67,6634.17,3663.34,0.01079,12.33,24,
451,209,1,2025-10-19,initial,42519.38,29793.2,6702.0,2391.81,0.01269,1.5,12,
452,209,2,2025-11-06,negotiation,42160.83,29489.72,6688.51,2373.13,0.01261,2.5,12,commercial review in progress
453,209,3,2025-11-24,approval,41082.94,28582.41,6648.18,2317.3,0.01235,5.5,12,commercial review in progress
454,209,4,2025-12-12,final,40133.7,27783.67,6612.67,2268.14,0.01212,8.14,12,
455,210,1,2023-09-15,initial,,15867.72,,1324.09,,15.73,36,
456,210,2,2023-12-24,negotiation,56234.05,15603.67,5499.52,,,17.13,36,
457,212,1,2024-11-29,initial,1646928.61,582144.31,205595.98,79653.56,0.0088,18.54,,
458,212,2,2025-03-07,negotiation,1625670.68,573210.78,205062.17,78760.2,,19.79,24,commercial review in progress
459,213,1,2024-12-19,initial,762147.2,508710.16,183963.79,69473.25,,17.96,,
460,213,2,2025-03-19,negotiation,752782.92,500648.26,,68667.06,,19.26,,
461,214,1,2025-02-09,initial,103987.87,70029.1,28157.46,5801.31,,13.34,12,
462,214,2,2025-03-25,negotiation,102676.99,68872.24,,5730.12,,14.77,12,commercial review in progress
463,215,1,2024-04-18,initial,79943.54,42598.95,23128.56,5691.78,0.00998,10.75,12,
464,215,2,2024-05-10,negotiation,78936.35,41837.33,23053.12,5615.61,0.00987,12.34,12,
465,215,3,2024-06-01,approval,78235.36,41309.69,23000.86,5562.85,0.00979,13.45,12,commercial review in progress
466,216,1,2024-11-24,initial,201230.49,45846.65,2713.21,3782.67,,11.96,48,
467,216,2,2024-12-13,negotiation,193195.98,43959.21,2693.06,3666.52,,15.58,48,commercial review in progress
468,216,3,2025-01-01,approval,187499.54,42621.02,2678.78,3584.17,,18.15,48,
469,216,4,2025-01-20,final,183621.21,41709.94,2669.05,3528.1,,19.9,48,
470,217,1,2025-10-20,initial,472093.56,101835.73,9720.28,13757.59,,14.52,48,
471,218,1,2024-05-12,initial,195186.05,69282.21,28114.28,5757.38,,14.38,24,
472,218,2,2024-07-16,negotiation,195026.0,69217.93,28109.68,5753.42,0.00895,14.46,24,
473,218,3,2024-09-19,approval,191991.59,67921.69,28016.94,5673.65,0.00885,16.06,24,commercial review in progress
474,219,1,2023-03-16,initial,1447140.31,525505.1,194664.93,100732.59,,21.96,24,
475,219,2,2023-06-11,negotiation,1417201.25,512696.39,193890.33,98959.07,,23.86,24,
476,220,1,2024-06-15,initial,931179.95,570637.39,,108321.06,0.00909,19.13,12,commercial review in progress
477,220,2,2024-09-12,negotiation,912512.58,555734.25,,106257.55,0.00894,21.24,12,
478,221,1,2023-10-13,initial,1588459.58,366201.41,148075.71,70254.28,0.00829,22.19,,
479,222,1,2025-04-10,initial,348630.86,64664.28,27740.46,5464.86,0.01077,19.64,,
480,222,2,2025-07-14,negotiation,343657.9,63608.08,27664.66,,0.01066,20.95,48,
481,223,1,2025-04-24,initial,166104.81,60690.19,8308.17,4915.05,0.00945,5.07,24,
482,223,2,2025-05-19,negotiation,161830.63,58937.2,8262.14,4807.17,0.00927,7.81,24,
483,223,3,2025-06-13,approval,158387.68,57518.58,8224.89,4719.87,0.00913,10.03,24,
484,224,1,2025-09-08,initial,1252860.87,,68106.44,39205.01,0.00887,21.57,48,commercial review in progress
485,225,1,2025-07-19,initial,469945.84,144066.33,81470.01,27336.14,0.00815,19.01,24,commercial review in progress
486,225,2,2025-08-17,negotiation,462591.18,141202.14,,,0.00805,20.62,24,
487,225,3,2025-09-15,approval,453798.66,137779.05,80871.31,26465.6,0.00793,22.54,24,
488,226,1,2024-07-24,initial,2192940.77,449815.14,53527.13,85038.27,,17.89,48,commercial review in progress
489,226,2,2024-08-03,negotiation,2192300.69,449675.21,53524.29,85018.89,,17.92,48,
490,226,3,2024-08-13,approval,2153068.78,441098.26,53350.46,83831.32,,19.48,48,commercial review in progress
491,226,4,2024-08-23,final,2080228.49,425173.8,53027.73,81626.39,,22.39,48,
492,227,1,2023-05-07,initial,45572.37,,,2750.58,,7.93,,
493,227,2,2023-07-11,negotiation,44999.79,,,2720.47,0.01049,9.27,,commercial review in progress
494,228,1,2023-06-10,initial,47910.83,39395.91,2431.75,3170.62,0.01087,2.54,12,
495,228,2,2023-07-02,negotiation,46704.07,38319.33,2418.73,3104.37,0.01068,5.2,12,
496,228,3,2023-07-24,approval,44963.23,36770.25,2400.0,3009.04,0.01039,9.03,12,commercial review in progress
497,228,4,2023-08-15,final,44203.99,36093.03,2391.81,2967.37,0.01027,10.71,12,
498,230,1,2024-10-26,initial,45695.66,38082.07,2376.76,3046.57,0.01244,0.0,12,commercial review in progress
499,230,2,2024-11-12,negotiation,45695.66,38082.07,2376.76,3046.57,0.01244,0.0,12,
500,230,3,2024-11-29,approval,45040.98,37493.82,2369.42,3010.37,0.01231,1.54,12,
501,230,4,2024-12-16,final,44420.52,36935.8,2362.45,2976.03,0.01219,3.01,12,
502,231,1,2024-12-04,initial,48974.12,32027.6,14374.89,2571.63,,1.57,12,
503,231,2,2024-12-31,negotiation,47364.25,30627.93,14250.83,2485.49,,5.87,12,commercial review in progress
504,231,3,2025-01-27,approval,46744.62,30089.2,14203.08,2452.34,,7.53,12,
505,231,4,2025-02-23,final,45796.03,29264.46,14129.98,2401.59,,10.06,12,
506,232,1,2025-07-01,initial,80401.14,51495.77,24674.64,4230.73,,10.46,,
507,232,2,2025-09-01,negotiation,79462.86,,,,,11.88,,commercial review in progress
508,232,3,2025-11-02,approval,78035.44,49437.17,24494.22,4104.05,,14.04,,
509,233,1,2023-12-09,initial,218922.07,92314.32,9996.31,12148.56,,5.06,24,
510,233,2,2023-12-19,negotiation,215399.74,90728.24,9963.36,11989.95,,6.69,24,
511,233,3,2023-12-28,approval,212252.0,89310.83,9933.92,11848.21,,8.15,24,
512,233,4,2024-01-07,final,207160.06,87017.96,9886.3,11618.92,,10.51,24,
513,234,1,2024-06-17,initial,188812.19,122895.99,36860.49,16321.18,0.01046,8.55,12,
514,234,2,2024-07-17,negotiation,184280.78,119196.65,36654.02,15951.25,0.01025,11.3,12,
515,234,3,2024-08-16,approval,180386.21,116006.15,36475.96,15632.2,0.01008,13.68,12,
516,234,4,2024-09-16,final,176189.44,112575.28,36284.47,15289.11,0.00989,16.23,12,
517,236,1,2024-06-03,initial,182087.84,67984.12,27462.7,5565.47,0.01056,9.17,24,
518,236,2,2024-06-29,negotiation,178772.63,66521.11,27353.34,5475.44,0.01042,11.13,24,
519,236,3,2024-07-25,approval,175536.25,65097.22,27246.9,5387.81,0.01027,13.03,24,
520,236,4,2024-08-20,final,171646.18,63382.39,27118.71,5282.28,0.0101,15.32,24,
521,237,1,2023-12-12,initial,35990.74,27513.98,,2270.97,,12.09,12,commercial review in progress
522,238,1,2023-09-03,initial,52993.74,27887.42,,,0.01041,5.9,,
523,238,2,2023-12-01,negotiation,52502.15,27495.16,,2239.11,0.01032,7.22,,
524,239,1,2024-11-17,initial,41320.4,28752.79,6604.02,2306.97,0.01204,1.26,12,
525,239,2,2024-12-14,negotiation,40299.21,27896.16,6565.07,2254.25,0.0118,4.2,12,commercial review in progress
526,239,3,2025-01-10,approval,39273.27,27035.24,6525.92,2201.27,0.01156,7.15,12,
527,239,4,2025-02-06,final,38738.38,26584.97,6505.44,2173.57,0.01144,8.7,12,
528,240,1,2025-10-01,initial,1264676.99,807550.64,,113035.57,,24.95,,commercial review in progress
529,242,1,2025-03-02,initial,2326554.06,633468.03,69063.24,119028.91,,15.98,36,commercial review in progress
530,242,2,2025-03-27,negotiation,2279230.51,619688.39,68802.46,117120.96,,17.81,36,
531,242,3,2025-04-21,approval,2218584.4,602029.5,68468.26,114675.88,,20.15,36,
532,243,1,2023-05-27,initial,4624881.6,,207166.33,169227.31,0.00791,24.66,48,commercial review in progress
